
{'TMP': '00', 'CMO': 'N', 'BAT': 'E', 'FCLR': '1', 'CTRL': 'M', 'BATL': '00', 'LON': '145.8028', 'CMB': 'N', 'VNODE': '20', 'MSG': 'DATA', 'RNODE': '80', 'DATE': '2017-Apr-20', 'BCLR': '1', 'HUM': '00', 'BDIST': '1.439', 'RCLR': 'N', 'RACC': 0, 'LLED': 'G', 'SPD': '00', 'RMO': 'N', 'LACC': 0, 'RLED': 'G', 'DOOR': 'C', 'FDIST': '1.456', 'PITCH': 1, 'BEAR': 1, 'LMO': 'N', 'CACC': 0, 'FLED': 'G', 'BLED': 'G', 'VOL': 'E', 'LCLR': 'N', 'TIME': '03:06:01 PM', 'LAT': '45.20637', 'ALT': '977', 'INDI': 'N', 'ROLL': 1}
{'TMP': '00', 'CMO': 'N', 'BAT': 'E', 'FCLR': '1', 'CTRL': 'M', 'BATL': '00', 'LON': '52.04566', 'CMB': 'N', 'VNODE': '60', 'MSG': 'DATA', 'RNODE': '40', 'DATE': '2017-Apr-20', 'BCLR': '1', 'HUM': '00', 'BDIST': '1.442', 'RCLR': 'N', 'RACC': 0, 'LLED': 'G', 'SPD': '00', 'RMO': 'N', 'LACC': 0, 'RLED': 'G', 'DOOR': 'C', 'FDIST': '1.452', 'PITCH': 1, 'BEAR': 1, 'LMO': 'N', 'CACC': 0, 'FLED': 'G', 'BLED': 'G', 'VOL': 'E', 'LCLR': 'N', 'TIME': '03:06:02 PM', 'LAT': '74.07693', 'ALT': '164', 'INDI': 'N', 'ROLL': 1}
{'TMP': '00', 'CMO': 'N', 'BAT': 'E', 'FCLR': '1', 'CTRL': 'M', 'BATL': '00', 'LON': '44.35025', 'CMB': 'N', 'VNODE': '63', 'MSG': 'DATA', 'RNODE': '37', 'DATE': '2017-Apr-20', 'BCLR': '1', 'HUM': '00', 'BDIST': '1.434', 'RCLR': 'N', 'RACC': 0, 'LLED': 'G', 'SPD': '00', 'RMO': 'N', 'LACC': 0, 'RLED': 'G', 'DOOR': 'C', 'FDIST': '1.454', 'PITCH': 1, 'BEAR': 1, 'LMO': 'N', 'CACC': 0, 'FLED': 'G', 'BLED': 'G', 'VOL': 'E', 'LCLR': 'N', 'TIME': '03:06:12 PM', 'LAT': '37.74430', 'ALT': '976', 'INDI': 'N', 'ROLL': 1}
{'TMP': '00', 'CMO': 'N', 'BAT': 'E', 'FCLR': '1', 'CTRL': 'M', 'BATL': '00', 'LON': '170.5677', 'CMB': 'N', 'VNODE': '98', 'MSG': 'DATA', 'RNODE': '2', 'DATE': '2017-Apr-20', 'BCLR': '1', 'HUM': '00', 'BDIST': '1.445', 'RCLR': 'N', 'RACC': 0, 'LLED': 'G', 'SPD': '00', 'RMO': 'N', 'LACC': 0, 'RLED': 'G', 'DOOR': 'C', 'FDIST': '1.452', 'PITCH': 1, 'BEAR': 1, 'LMO': 'N', 'CACC': 0, 'FLED': 'G', 'BLED': 'G', 'VOL': 'E', 'LCLR': 'N', 'TIME': '03:06:15 PM', 'LAT': '46.30610', 'ALT': '182', 'INDI': 'N', 'ROLL': 1}
{'TMP': '00', 'CMO': 'N', 'BAT': 'E', 'FCLR': '1', 'CTRL': 'M', 'BATL': '00', 'LON': '73.93384', 'CMB': 'N', 'VNODE': '11', 'MSG': 'DATA', 'RNODE': '89', 'DATE': '2017-Apr-20', 'BCLR': '1', 'HUM': '00', 'BDIST': '1.44', 'RCLR': 'N', 'RACC': 0, 'LLED': 'G', 'SPD': '00', 'RMO': 'N', 'LACC': 0, 'RLED': 'G', 'DOOR': 'C', 'FDIST': '1.454', 'PITCH': 1, 'BEAR': 1, 'LMO': 'N', 'CACC': 0, 'FLED': 'G', 'BLED': 'G', 'VOL': 'E', 'LCLR': 'N', 'TIME': '03:06:24 PM', 'LAT': '54.19427', 'ALT': '479', 'INDI': 'N', 'ROLL': 1}
{'TMP': '00', 'CMO': 'N', 'BAT': 'E', 'FCLR': '1', 'CTRL': 'M', 'BATL': '00', 'LON': '101.3467', 'CMB': 'N', 'VNODE': '41', 'MSG': 'DATA', 'RNODE': '59', 'DATE': '2017-Apr-20', 'BCLR': '1', 'HUM': '00', 'BDIST': '1.445', 'RCLR': 'N', 'RACC': 0, 'LLED': 'G', 'SPD': '00', 'RMO': 'N', 'LACC': 0, 'RLED': 'G', 'DOOR': 'C', 'FDIST': '1.456', 'PITCH': 1, 'BEAR': 1, 'LMO': 'N', 'CACC': 0, 'FLED': 'G', 'BLED': 'G', 'VOL': 'E', 'LCLR': 'N', 'TIME': '03:06:31 PM', 'LAT': '42.94379', 'ALT': '408', 'INDI': 'N', 'ROLL': 1}
{'TMP': '00', 'CMO': 'N', 'BAT': 'E', 'FCLR': '1', 'CTRL': 'M', 'BATL': '00', 'LON': '176.3063', 'CMB': 'N', 'VNODE': '29', 'MSG': 'DATA', 'RNODE': '71', 'DATE': '2017-Apr-20', 'BCLR': '1', 'HUM': '00', 'BDIST': '1.458', 'RCLR': 'N', 'RACC': 0, 'LLED': 'G', 'SPD': '00', 'RMO': 'N', 'LACC': 0, 'RLED': 'G', 'DOOR': 'C', 'FDIST': '1.451', 'PITCH': 1, 'BEAR': 1, 'LMO': 'N', 'CACC': 0, 'FLED': 'G', 'BLED': 'G', 'VOL': 'E', 'LCLR': 'N', 'TIME': '03:06:38 PM', 'LAT': '13.89874', 'ALT': '955', 'INDI': 'N', 'ROLL': 1}
{'TMP': '00', 'CMO': 'N', 'BAT': 'E', 'FCLR': '1', 'CTRL': 'M', 'BATL': '00', 'LON': '1.088354', 'CMB': 'N', 'VNODE': '0', 'MSG': 'DATA', 'RNODE': '100', 'DATE': '2017-Apr-20', 'BCLR': '1', 'HUM': '00', 'BDIST': '1.452', 'RCLR': 'N', 'RACC': 0, 'LLED': 'G', 'SPD': '00', 'RMO': 'N', 'LACC': 0, 'RLED': 'G', 'DOOR': 'C', 'FDIST': '1.456', 'PITCH': 1, 'BEAR': 1, 'LMO': 'N', 'CACC': 0, 'FLED': 'G', 'BLED': 'G', 'VOL': 'E', 'LCLR': 'N', 'TIME': '05:49:31 PM', 'LAT': '56.67057', 'ALT': '757', 'INDI': 'N', 'ROLL': 1}
{'TMP': '00', 'CMO': 'N', 'BAT': 'E', 'FCLR': '1', 'CTRL': 'M', 'BATL': '00', 'LON': '69.68657', 'CMB': 'N', 'VNODE': '9', 'MSG': 'DATA', 'RNODE': '91', 'DATE': '2017-Apr-20', 'BCLR': '1', 'HUM': '00', 'BDIST': '1.444', 'RCLR': 'N', 'RACC': 0, 'LLED': 'G', 'SPD': '00', 'RMO': 'N', 'LACC': 0, 'RLED': 'G', 'DOOR': 'C', 'FDIST': '1.454', 'PITCH': 1, 'BEAR': 1, 'LMO': 'N', 'CACC': 0, 'FLED': 'G', 'BLED': 'G', 'VOL': 'E', 'LCLR': 'N', 'TIME': '05:49:37 PM', 'LAT': '73.86776', 'ALT': '97.', 'INDI': 'N', 'ROLL': 1}
{'TMP': '00', 'CMO': 'N', 'BAT': 'E', 'FCLR': '1', 'CTRL': 'M', 'BATL': '00', 'LON': '173.0522', 'CMB': 'N', 'VNODE': '59', 'MSG': 'DATA', 'RNODE': '41', 'DATE': '2017-Apr-20', 'BCLR': '1', 'HUM': '00', 'BDIST': '1.434', 'RCLR': 'N', 'RACC': 0, 'LLED': 'G', 'SPD': '00', 'RMO': 'N', 'LACC': 0, 'RLED': 'G', 'DOOR': 'C', 'FDIST': '1.451', 'PITCH': 1, 'BEAR': 1, 'LMO': 'N', 'CACC': 0, 'FLED': 'G', 'BLED': 'G', 'VOL': 'E', 'LCLR': 'N', 'TIME': '05:49:45 PM', 'LAT': '63.43986', 'ALT': '985', 'INDI': 'N', 'ROLL': 1}
{'TMP': '00', 'CMO': 'N', 'BAT': 'E', 'FCLR': '1', 'CTRL': 'M', 'BATL': '00', 'LON': '61.72274', 'CMB': 'N', 'VNODE': '98', 'MSG': 'DATA', 'RNODE': '2', 'DATE': '2017-Apr-20', 'BCLR': '1', 'HUM': '00', 'BDIST': '1.438', 'RCLR': 'N', 'RACC': 0, 'LLED': 'G', 'SPD': '00', 'RMO': 'N', 'LACC': 0, 'RLED': 'G', 'DOOR': 'C', 'FDIST': '1.452', 'PITCH': 1, 'BEAR': 1, 'LMO': 'N', 'CACC': 0, 'FLED': 'G', 'BLED': 'G', 'VOL': 'E', 'LCLR': 'N', 'TIME': '05:49:49 PM', 'LAT': '62.21967', 'ALT': '673', 'INDI': 'N', 'ROLL': 1}
{'TMP': '00', 'CMO': 'N', 'BAT': 'E', 'FCLR': '1', 'CTRL': 'M', 'BATL': '00', 'LON': '49.50837', 'CMB': 'N', 'VNODE': '1', 'MSG': 'DATA', 'RNODE': '99', 'DATE': '2017-Apr-20', 'BCLR': '1', 'HUM': '00', 'BDIST': '1.45', 'RCLR': 'N', 'RACC': 0, 'LLED': 'G', 'SPD': '00', 'RMO': 'N', 'LACC': 0, 'RLED': 'G', 'DOOR': 'C', 'FDIST': '1.458', 'PITCH': 1, 'BEAR': 1, 'LMO': 'N', 'CACC': 0, 'FLED': 'G', 'BLED': 'G', 'VOL': 'E', 'LCLR': 'N', 'TIME': '05:49:56 PM', 'LAT': '83.60306', 'ALT': '982', 'INDI': 'N', 'ROLL': 1}
{'TMP': '00', 'CMO': 'N', 'BAT': 'E', 'FCLR': '1', 'CTRL': 'M', 'BATL': '00', 'LON': '49.50837', 'CMB': 'N', 'VNODE': '1', 'MSG': 'DATA', 'RNODE': '99', 'DATE': '2017-Apr-20', 'BCLR': '1', 'HUM': '00', 'BDIST': '1.45', 'RCLR': 'N', 'RACC': 0, 'LLED': 'G', 'SPD': '00', 'RMO': 'N', 'LACC': 0, 'RLED': 'G', 'DOOR': 'C', 'FDIST': '1.458', 'PITCH': 1, 'BEAR': 1, 'LMO': 'N', 'CACC': 0, 'FLED': 'G', 'BLED': 'G', 'VOL': 'E', 'LCLR': 'N', 'TIME': '05:49:56 PM', 'LAT': '83.60306', 'ALT': '982', 'INDI': 'N', 'ROLL': 1}
{'TMP': '00', 'CMO': 'N', 'BAT': 'E', 'FCLR': '1', 'CTRL': 'M', 'BATL': '00', 'LON': '49.50837', 'CMB': 'N', 'VNODE': '1', 'MSG': 'DATA', 'RNODE': '99', 'DATE': '2017-Apr-20', 'BCLR': '1', 'HUM': '00', 'BDIST': '1.45', 'RCLR': 'N', 'RACC': 0, 'LLED': 'G', 'SPD': '00', 'RMO': 'N', 'LACC': 0, 'RLED': 'G', 'DOOR': 'C', 'FDIST': '1.458', 'PITCH': 1, 'BEAR': 1, 'LMO': 'N', 'CACC': 0, 'FLED': 'G', 'BLED': 'G', 'VOL': 'E', 'LCLR': 'N', 'TIME': '05:49:56 PM', 'LAT': '83.60306', 'ALT': '982', 'INDI': 'N', 'ROLL': 1}
{'TMP': '00', 'CMO': 'N', 'BAT': 'E', 'FCLR': '1', 'CTRL': 'M', 'BATL': '00', 'LON': '49.50837', 'CMB': 'N', 'VNODE': '1', 'MSG': 'DATA', 'RNODE': '99', 'DATE': '2017-Apr-20', 'BCLR': '1', 'HUM': '00', 'BDIST': '1.45', 'RCLR': 'N', 'RACC': 0, 'LLED': 'G', 'SPD': '00', 'RMO': 'N', 'LACC': 0, 'RLED': 'G', 'DOOR': 'C', 'FDIST': '1.458', 'PITCH': 1, 'BEAR': 1, 'LMO': 'N', 'CACC': 0, 'FLED': 'G', 'BLED': 'G', 'VOL': 'E', 'LCLR': 'N', 'TIME': '05:49:56 PM', 'LAT': '83.60306', 'ALT': '982', 'INDI': 'N', 'ROLL': 1}
{'TMP': '00', 'CMO': 'N', 'BAT': 'E', 'FCLR': '1', 'CTRL': 'M', 'BATL': '00', 'LON': '49.50837', 'CMB': 'N', 'VNODE': '1', 'MSG': 'DATA', 'RNODE': '99', 'DATE': '2017-Apr-20', 'BCLR': '1', 'HUM': '00', 'BDIST': '1.45', 'RCLR': 'N', 'RACC': 0, 'LLED': 'G', 'SPD': '00', 'RMO': 'N', 'LACC': 0, 'RLED': 'G', 'DOOR': 'C', 'FDIST': '1.458', 'PITCH': 1, 'BEAR': 1, 'LMO': 'N', 'CACC': 0, 'FLED': 'G', 'BLED': 'G', 'VOL': 'E', 'LCLR': 'N', 'TIME': '05:49:56 PM', 'LAT': '83.60306', 'ALT': '982', 'INDI': 'N', 'ROLL': 1}
{'TMP': '00', 'CMO': 'N', 'BAT': 'E', 'FCLR': '1', 'CTRL': 'M', 'BATL': '00', 'LON': '49.50837', 'CMB': 'N', 'VNODE': '1', 'MSG': 'DATA', 'RNODE': '99', 'DATE': '2017-Apr-20', 'BCLR': '1', 'HUM': '00', 'BDIST': '1.45', 'RCLR': 'N', 'RACC': 0, 'LLED': 'G', 'SPD': '00', 'RMO': 'N', 'LACC': 0, 'RLED': 'G', 'DOOR': 'C', 'FDIST': '1.458', 'PITCH': 1, 'BEAR': 1, 'LMO': 'N', 'CACC': 0, 'FLED': 'G', 'BLED': 'G', 'VOL': 'E', 'LCLR': 'N', 'TIME': '05:49:56 PM', 'LAT': '83.60306', 'ALT': '982', 'INDI': 'N', 'ROLL': 1}
{'TMP': '00', 'CMO': 'N', 'BAT': 'E', 'FCLR': '1', 'CTRL': 'M', 'BATL': '00', 'LON': '49.50837', 'CMB': 'N', 'VNODE': '1', 'MSG': 'DATA', 'RNODE': '99', 'DATE': '2017-Apr-20', 'BCLR': '1', 'HUM': '00', 'BDIST': '1.45', 'RCLR': 'N', 'RACC': 0, 'LLED': 'G', 'SPD': '00', 'RMO': 'N', 'LACC': 0, 'RLED': 'G', 'DOOR': 'C', 'FDIST': '1.458', 'PITCH': 1, 'BEAR': 1, 'LMO': 'N', 'CACC': 0, 'FLED': 'G', 'BLED': 'G', 'VOL': 'E', 'LCLR': 'N', 'TIME': '05:49:56 PM', 'LAT': '83.60306', 'ALT': '982', 'INDI': 'N', 'ROLL': 1}
{'TMP': '00', 'CMO': 'N', 'BAT': 'E', 'FCLR': '1', 'CTRL': 'M', 'BATL': '00', 'LON': '49.50837', 'CMB': 'N', 'VNODE': '1', 'MSG': 'DATA', 'RNODE': '99', 'DATE': '2017-Apr-20', 'BCLR': '1', 'HUM': '00', 'BDIST': '1.45', 'RCLR': 'N', 'RACC': 0, 'LLED': 'G', 'SPD': '00', 'RMO': 'N', 'LACC': 0, 'RLED': 'G', 'DOOR': 'C', 'FDIST': '1.458', 'PITCH': 1, 'BEAR': 1, 'LMO': 'N', 'CACC': 0, 'FLED': 'G', 'BLED': 'G', 'VOL': 'E', 'LCLR': 'N', 'TIME': '05:49:56 PM', 'LAT': '83.60306', 'ALT': '982', 'INDI': 'N', 'ROLL': 1}
{'TMP': '00', 'CMO': 'N', 'BAT': 'E', 'FCLR': '1', 'CTRL': 'M', 'BATL': '00', 'LON': '49.50837', 'CMB': 'N', 'VNODE': '1', 'MSG': 'DATA', 'RNODE': '99', 'DATE': '2017-Apr-20', 'BCLR': '1', 'HUM': '00', 'BDIST': '1.45', 'RCLR': 'N', 'RACC': 0, 'LLED': 'G', 'SPD': '00', 'RMO': 'N', 'LACC': 0, 'RLED': 'G', 'DOOR': 'C', 'FDIST': '1.458', 'PITCH': 1, 'BEAR': 1, 'LMO': 'N', 'CACC': 0, 'FLED': 'G', 'BLED': 'G', 'VOL': 'E', 'LCLR': 'N', 'TIME': '05:49:56 PM', 'LAT': '83.60306', 'ALT': '982', 'INDI': 'N', 'ROLL': 1}
{'TMP': '00', 'CMO': 'N', 'BAT': 'E', 'FCLR': '1', 'CTRL': 'M', 'BATL': '00', 'LON': '49.50837', 'CMB': 'N', 'VNODE': '1', 'MSG': 'DATA', 'RNODE': '99', 'DATE': '2017-Apr-20', 'BCLR': '1', 'HUM': '00', 'BDIST': '1.45', 'RCLR': 'N', 'RACC': 0, 'LLED': 'G', 'SPD': '00', 'RMO': 'N', 'LACC': 0, 'RLED': 'G', 'DOOR': 'C', 'FDIST': '1.458', 'PITCH': 1, 'BEAR': 1, 'LMO': 'N', 'CACC': 0, 'FLED': 'G', 'BLED': 'G', 'VOL': 'E', 'LCLR': 'N', 'TIME': '05:49:56 PM', 'LAT': '83.60306', 'ALT': '982', 'INDI': 'N', 'ROLL': 1}
{'TMP': '00', 'CMO': 'N', 'BAT': 'E', 'FCLR': '1', 'CTRL': 'M', 'BATL': '00', 'LON': '49.50837', 'CMB': 'N', 'VNODE': '1', 'MSG': 'DATA', 'RNODE': '99', 'DATE': '2017-Apr-20', 'BCLR': '1', 'HUM': '00', 'BDIST': '1.45', 'RCLR': 'N', 'RACC': 0, 'LLED': 'G', 'SPD': '00', 'RMO': 'N', 'LACC': 0, 'RLED': 'G', 'DOOR': 'C', 'FDIST': '1.458', 'PITCH': 1, 'BEAR': 1, 'LMO': 'N', 'CACC': 0, 'FLED': 'G', 'BLED': 'G', 'VOL': 'E', 'LCLR': 'N', 'TIME': '05:49:56 PM', 'LAT': '83.60306', 'ALT': '982', 'INDI': 'N', 'ROLL': 1}
{'TMP': '00', 'CMO': 'N', 'BAT': 'E', 'FCLR': '1', 'CTRL': 'M', 'BATL': '00', 'LON': '49.50837', 'CMB': 'N', 'VNODE': '1', 'MSG': 'DATA', 'RNODE': '99', 'DATE': '2017-Apr-20', 'BCLR': '1', 'HUM': '00', 'BDIST': '1.45', 'RCLR': 'N', 'RACC': 0, 'LLED': 'G', 'SPD': '00', 'RMO': 'N', 'LACC': 0, 'RLED': 'G', 'DOOR': 'C', 'FDIST': '1.458', 'PITCH': 1, 'BEAR': 1, 'LMO': 'N', 'CACC': 0, 'FLED': 'G', 'BLED': 'G', 'VOL': 'E', 'LCLR': 'N', 'TIME': '05:49:56 PM', 'LAT': '83.60306', 'ALT': '982', 'INDI': 'N', 'ROLL': 1}
{'TMP': '00', 'CMO': 'N', 'BAT': 'E', 'FCLR': '1', 'CTRL': 'M', 'BATL': '00', 'LON': '49.50837', 'CMB': 'N', 'VNODE': '1', 'MSG': 'DATA', 'RNODE': '99', 'DATE': '2017-Apr-20', 'BCLR': '1', 'HUM': '00', 'BDIST': '1.45', 'RCLR': 'N', 'RACC': 0, 'LLED': 'G', 'SPD': '00', 'RMO': 'N', 'LACC': 0, 'RLED': 'G', 'DOOR': 'C', 'FDIST': '1.458', 'PITCH': 1, 'BEAR': 1, 'LMO': 'N', 'CACC': 0, 'FLED': 'G', 'BLED': 'G', 'VOL': 'E', 'LCLR': 'N', 'TIME': '05:49:56 PM', 'LAT': '83.60306', 'ALT': '982', 'INDI': 'N', 'ROLL': 1}
{'TMP': '00', 'CMO': 'N', 'BAT': 'E', 'FCLR': '1', 'CTRL': 'M', 'BATL': '00', 'LON': '49.50837', 'CMB': 'N', 'VNODE': '1', 'MSG': 'DATA', 'RNODE': '99', 'DATE': '2017-Apr-20', 'BCLR': '1', 'HUM': '00', 'BDIST': '1.45', 'RCLR': 'N', 'RACC': 0, 'LLED': 'G', 'SPD': '00', 'RMO': 'N', 'LACC': 0, 'RLED': 'G', 'DOOR': 'C', 'FDIST': '1.458', 'PITCH': 1, 'BEAR': 1, 'LMO': 'N', 'CACC': 0, 'FLED': 'G', 'BLED': 'G', 'VOL': 'E', 'LCLR': 'N', 'TIME': '05:49:56 PM', 'LAT': '83.60306', 'ALT': '982', 'INDI': 'N', 'ROLL': 1}
{'TMP': '00', 'CMO': 'N', 'BAT': 'E', 'FCLR': '1', 'CTRL': 'M', 'BATL': '00', 'LON': '49.50837', 'CMB': 'N', 'VNODE': '1', 'MSG': 'DATA', 'RNODE': '99', 'DATE': '2017-Apr-20', 'BCLR': '1', 'HUM': '00', 'BDIST': '1.45', 'RCLR': 'N', 'RACC': 0, 'LLED': 'G', 'SPD': '00', 'RMO': 'N', 'LACC': 0, 'RLED': 'G', 'DOOR': 'C', 'FDIST': '1.458', 'PITCH': 1, 'BEAR': 1, 'LMO': 'N', 'CACC': 0, 'FLED': 'G', 'BLED': 'G', 'VOL': 'E', 'LCLR': 'N', 'TIME': '05:49:56 PM', 'LAT': '83.60306', 'ALT': '982', 'INDI': 'N', 'ROLL': 1}
{'TMP': '00', 'CMO': 'N', 'BAT': 'E', 'FCLR': '1', 'CTRL': 'M', 'BATL': '00', 'LON': '49.50837', 'CMB': 'N', 'VNODE': '1', 'MSG': 'DATA', 'RNODE': '99', 'DATE': '2017-Apr-20', 'BCLR': '1', 'HUM': '00', 'BDIST': '1.45', 'RCLR': 'N', 'RACC': 0, 'LLED': 'G', 'SPD': '00', 'RMO': 'N', 'LACC': 0, 'RLED': 'G', 'DOOR': 'C', 'FDIST': '1.458', 'PITCH': 1, 'BEAR': 1, 'LMO': 'N', 'CACC': 0, 'FLED': 'G', 'BLED': 'G', 'VOL': 'E', 'LCLR': 'N', 'TIME': '05:49:56 PM', 'LAT': '83.60306', 'ALT': '982', 'INDI': 'N', 'ROLL': 1}
{'TMP': '00', 'CMO': 'N', 'BAT': 'E', 'FCLR': '1', 'CTRL': 'M', 'BATL': '00', 'LON': '49.50837', 'CMB': 'N', 'VNODE': '1', 'MSG': 'DATA', 'RNODE': '99', 'DATE': '2017-Apr-20', 'BCLR': '1', 'HUM': '00', 'BDIST': '1.45', 'RCLR': 'N', 'RACC': 0, 'LLED': 'G', 'SPD': '00', 'RMO': 'N', 'LACC': 0, 'RLED': 'G', 'DOOR': 'C', 'FDIST': '1.458', 'PITCH': 1, 'BEAR': 1, 'LMO': 'N', 'CACC': 0, 'FLED': 'G', 'BLED': 'G', 'VOL': 'E', 'LCLR': 'N', 'TIME': '05:49:56 PM', 'LAT': '83.60306', 'ALT': '982', 'INDI': 'N', 'ROLL': 1}
{'TMP': '00', 'CMO': 'N', 'BAT': 'E', 'FCLR': '1', 'CTRL': 'M', 'BATL': '00', 'LON': '49.50837', 'CMB': 'N', 'VNODE': '1', 'MSG': 'DATA', 'RNODE': '99', 'DATE': '2017-Apr-20', 'BCLR': '1', 'HUM': '00', 'BDIST': '1.45', 'RCLR': 'N', 'RACC': 0, 'LLED': 'G', 'SPD': '00', 'RMO': 'N', 'LACC': 0, 'RLED': 'G', 'DOOR': 'C', 'FDIST': '1.458', 'PITCH': 1, 'BEAR': 1, 'LMO': 'N', 'CACC': 0, 'FLED': 'G', 'BLED': 'G', 'VOL': 'E', 'LCLR': 'N', 'TIME': '05:49:56 PM', 'LAT': '83.60306', 'ALT': '982', 'INDI': 'N', 'ROLL': 1}
{'TMP': '00', 'CMO': 'N', 'BAT': 'E', 'FCLR': '1', 'CTRL': 'M', 'BATL': '00', 'LON': '49.50837', 'CMB': 'N', 'VNODE': '1', 'MSG': 'DATA', 'RNODE': '99', 'DATE': '2017-Apr-20', 'BCLR': '1', 'HUM': '00', 'BDIST': '1.45', 'RCLR': 'N', 'RACC': 0, 'LLED': 'G', 'SPD': '00', 'RMO': 'N', 'LACC': 0, 'RLED': 'G', 'DOOR': 'C', 'FDIST': '1.458', 'PITCH': 1, 'BEAR': 1, 'LMO': 'N', 'CACC': 0, 'FLED': 'G', 'BLED': 'G', 'VOL': 'E', 'LCLR': 'N', 'TIME': '05:49:56 PM', 'LAT': '83.60306', 'ALT': '982', 'INDI': 'N', 'ROLL': 1}
{'TMP': '00', 'CMO': 'N', 'BAT': 'E', 'FCLR': '1', 'CTRL': 'M', 'BATL': '00', 'LON': '49.50837', 'CMB': 'N', 'VNODE': '1', 'MSG': 'DATA', 'RNODE': '99', 'DATE': '2017-Apr-20', 'BCLR': '1', 'HUM': '00', 'BDIST': '1.45', 'RCLR': 'N', 'RACC': 0, 'LLED': 'G', 'SPD': '00', 'RMO': 'N', 'LACC': 0, 'RLED': 'G', 'DOOR': 'C', 'FDIST': '1.458', 'PITCH': 1, 'BEAR': 1, 'LMO': 'N', 'CACC': 0, 'FLED': 'G', 'BLED': 'G', 'VOL': 'E', 'LCLR': 'N', 'TIME': '05:49:56 PM', 'LAT': '83.60306', 'ALT': '982', 'INDI': 'N', 'ROLL': 1}
{'TMP': '00', 'CMO': 'N', 'BAT': 'E', 'FCLR': '1', 'CTRL': 'M', 'BATL': '00', 'LON': '49.50837', 'CMB': 'N', 'VNODE': '1', 'MSG': 'DATA', 'RNODE': '99', 'DATE': '2017-Apr-20', 'BCLR': '1', 'HUM': '00', 'BDIST': '1.45', 'RCLR': 'N', 'RACC': 0, 'LLED': 'G', 'SPD': '00', 'RMO': 'N', 'LACC': 0, 'RLED': 'G', 'DOOR': 'C', 'FDIST': '1.458', 'PITCH': 1, 'BEAR': 1, 'LMO': 'N', 'CACC': 0, 'FLED': 'G', 'BLED': 'G', 'VOL': 'E', 'LCLR': 'N', 'TIME': '05:49:56 PM', 'LAT': '83.60306', 'ALT': '982', 'INDI': 'N', 'ROLL': 1}
{'TMP': '00', 'CMO': 'N', 'BAT': 'E', 'FCLR': '1', 'CTRL': 'M', 'BATL': '00', 'LON': '49.50837', 'CMB': 'N', 'VNODE': '1', 'MSG': 'DATA', 'RNODE': '99', 'DATE': '2017-Apr-20', 'BCLR': '1', 'HUM': '00', 'BDIST': '1.45', 'RCLR': 'N', 'RACC': 0, 'LLED': 'G', 'SPD': '00', 'RMO': 'N', 'LACC': 0, 'RLED': 'G', 'DOOR': 'C', 'FDIST': '1.458', 'PITCH': 1, 'BEAR': 1, 'LMO': 'N', 'CACC': 0, 'FLED': 'G', 'BLED': 'G', 'VOL': 'E', 'LCLR': 'N', 'TIME': '05:49:56 PM', 'LAT': '83.60306', 'ALT': '982', 'INDI': 'N', 'ROLL': 1}
{'TMP': '00', 'CMO': 'N', 'BAT': 'E', 'FCLR': '1', 'CTRL': 'M', 'BATL': '00', 'LON': '49.50837', 'CMB': 'N', 'VNODE': '1', 'MSG': 'DATA', 'RNODE': '99', 'DATE': '2017-Apr-20', 'BCLR': '1', 'HUM': '00', 'BDIST': '1.45', 'RCLR': 'N', 'RACC': 0, 'LLED': 'G', 'SPD': '00', 'RMO': 'N', 'LACC': 0, 'RLED': 'G', 'DOOR': 'C', 'FDIST': '1.458', 'PITCH': 1, 'BEAR': 1, 'LMO': 'N', 'CACC': 0, 'FLED': 'G', 'BLED': 'G', 'VOL': 'E', 'LCLR': 'N', 'TIME': '05:49:56 PM', 'LAT': '83.60306', 'ALT': '982', 'INDI': 'N', 'ROLL': 1}
{'TMP': '00', 'CMO': 'N', 'BAT': 'E', 'FCLR': '1', 'CTRL': 'M', 'BATL': '00', 'LON': '49.50837', 'CMB': 'N', 'VNODE': '1', 'MSG': 'DATA', 'RNODE': '99', 'DATE': '2017-Apr-20', 'BCLR': '1', 'HUM': '00', 'BDIST': '1.45', 'RCLR': 'N', 'RACC': 0, 'LLED': 'G', 'SPD': '00', 'RMO': 'N', 'LACC': 0, 'RLED': 'G', 'DOOR': 'C', 'FDIST': '1.458', 'PITCH': 1, 'BEAR': 1, 'LMO': 'N', 'CACC': 0, 'FLED': 'G', 'BLED': 'G', 'VOL': 'E', 'LCLR': 'N', 'TIME': '05:49:56 PM', 'LAT': '83.60306', 'ALT': '982', 'INDI': 'N', 'ROLL': 1}
{'TMP': '00', 'CMO': 'N', 'BAT': 'E', 'FCLR': '1', 'CTRL': 'M', 'BATL': '00', 'LON': '49.50837', 'CMB': 'N', 'VNODE': '1', 'MSG': 'DATA', 'RNODE': '99', 'DATE': '2017-Apr-20', 'BCLR': '1', 'HUM': '00', 'BDIST': '1.45', 'RCLR': 'N', 'RACC': 0, 'LLED': 'G', 'SPD': '00', 'RMO': 'N', 'LACC': 0, 'RLED': 'G', 'DOOR': 'C', 'FDIST': '1.458', 'PITCH': 1, 'BEAR': 1, 'LMO': 'N', 'CACC': 0, 'FLED': 'G', 'BLED': 'G', 'VOL': 'E', 'LCLR': 'N', 'TIME': '05:49:56 PM', 'LAT': '83.60306', 'ALT': '982', 'INDI': 'N', 'ROLL': 1}
